Date,date2,Open,High,Low,Close,Volume,Ex-Dividend,Split Ratio,Adj. Open,Adj. High,Adj. Low,Adj. Close,Adj. Volume,difference
1981-01-12,,4.554285714285714,4.554285714285714,4.517142857142857,4.517142857142857,105800.0,0.0,1.0,0.46872572515688,0.46872572515688,0.46490299339587,0.46490299339587,5924800.0,-1.0
1981-01-13,,4.3757142857142854,4.3757142857142854,4.357142857142857,4.357142857142857,102900.0,0.0,1.0,0.45034720707513,0.45034720707513,0.44843584119463,0.44843584119463,5762400.0,-1.0
1981-01-14,,4.3757142857142854,4.392857142857143,4.3757142857142854,4.3757142857142854,63800.0,0.0,1.0,0.45034720707513,0.45211154481098,0.45034720707513,0.45034720707513,3572800.0,1.0
1981-01-15,,4.464285714285714,4.5,4.464285714285714,4.464285714285714,62800.0,0.0,1.0,0.45946295204368,0.46313865566003,0.45946295204368,0.45946295204368,3516800.0,1.0
1981-01-16,,4.445714285714286,4.445714285714286,4.428571428571429,4.428571428571429,59800.0,0.0,1.0,0.45755158616317,0.45755158616317,0.45578724842733,0.45578724842733,3348800.0,-1.0
1981-01-19,,4.695714285714286,4.714285714285714,4.695714285714286,4.695714285714286,185600.0,0.0,1.0,0.48328151147762,0.48519287735812,0.48328151147762,0.48328151147762,10393600.0,1.0
1981-01-20,,4.571428571428571,4.571428571428571,4.554285714285714,4.554285714285714,134300.0,0.0,1.0,0.47049006289272,0.47049006289272,0.46872572515688,0.46872572515688,7520800.0,-1.0
1981-01-21,,4.642857142857143,4.678571428571429,4.642857142857143,4.642857142857143,71000.0,0.0,1.0,0.47784147012542,0.48151717374177,0.47784147012542,0.47784147012542,3976000.0,1.0
1981-01-22,,4.695714285714286,4.732857142857143,4.695714285714286,4.695714285714286,158700.0,0.0,1.0,0.48328151147762,0.48710424323862,0.48328151147762,0.48328151147762,8887200.0,1.0
1981-01-23,,4.695714285714286,4.714285714285714,4.678571428571429,4.678571428571429,50100.0,0.0,1.0,0.48328151147762,0.48519287735812,0.48151717374177,0.48151717374177,2805600.0,-1.0
1981-01-26,,4.624285714285714,4.624285714285714,4.607142857142857,4.607142857142857,110000.0,0.0,1.0,0.47593010424492,0.47593010424492,0.47416576650907,0.47416576650907,6160000.0,-1.0
1981-01-27,,4.607142857142857,4.607142857142857,4.571428571428571,4.571428571428571,105800.0,0.0,1.0,0.47416576650907,0.47416576650907,0.47049006289272,0.47049006289272,5924800.0,-1.0
1981-01-28,,4.445714285714286,4.445714285714286,4.428571428571429,4.428571428571429,125700.0,0.0,1.0,0.45755158616317,0.45755158616317,0.45578724842733,0.45578724842733,7039200.0,-1.0
1981-01-29,,4.285714285714286,4.285714285714286,4.267142857142857,4.267142857142857,196000.0,0.0,1.0,0.44108443396193,0.44108443396193,0.43917306808143,0.43917306808143,10976000.0,-1.0
1981-01-30,,4.071428571428571,4.071428571428571,4.035714285714286,4.035714285714286,206200.0,0.0,1.0,0.41903021226383,0.41903021226383,0.41535450864748,0.41535450864748,11547200.0,-1.0
1981-02-02,,3.8214285714285716,3.8214285714285716,3.8042857142857143,3.8042857142857143,106100.0,0.0,1.0,0.39330028694939,0.39330028694939,0.39153594921354,0.39153594921354,5941600.0,-1.0
1981-02-03,,3.9457142857142857,3.9642857142857144,3.9457142857142857,3.9457142857142857,85500.0,0.0,1.0,0.40609173553428,0.40800310141478,0.40609173553428,0.40609173553428,4788000.0,1.0
1981-02-04,,4.088571428571429,4.107142857142857,4.088571428571429,4.088571428571429,124400.0,0.0,1.0,0.42079454999968,0.42270591588018,0.42079454999968,0.42079454999968,6966400.0,1.0
1981-02-05,,4.088571428571429,4.1242857142857146,4.088571428571429,4.088571428571429,35400.0,0.0,1.0,0.42079454999968,0.42447025361603,0.42079454999968,0.42079454999968,1982400.0,-1.0
1981-02-06,,4.107142857142857,4.1242857142857146,4.107142857142857,4.107142857142857,61900.0,0.0,1.0,0.42270591588018,0.42447025361603,0.42270591588018,0.42270591588018,3466400.0,1.0
1981-02-09,,3.9285714285714284,3.9285714285714284,3.892857142857143,3.892857142857143,74800.0,0.0,1.0,0.40432739779844,0.40432739779844,0.40065169418209,0.40065169418209,4188800.0,-1.0
1981-02-10,,3.892857142857143,3.9114285714285715,3.892857142857143,3.892857142857143,81900.0,0.0,1.0,0.40065169418209,0.40256306006259,0.40065169418209,0.40065169418209,4586400.0,-1.0
1981-02-11,,3.7857142857142856,3.7857142857142856,3.7671428571428573,3.7671428571428573,61800.0,0.0,1.0,0.38962458333304,0.38962458333304,0.38771321745254,0.38771321745254,3460800.0,-1.0
1981-02-12,,3.75,3.75,3.7328571428571427,3.7328571428571427,65000.0,0.0,1.0,0.38594887971669,0.38594887971669,0.38418454198084,0.38418454198084,3640000.0,-1.0
1981-02-13,,3.6785714285714284,3.6785714285714284,3.642857142857143,3.642857142857143,49800.0,0.0,1.0,0.37859747248399,0.37859747248399,0.37492176886764,0.37492176886764,2788800.0,-1.0
1981-02-17,,3.7328571428571427,3.75,3.7328571428571427,3.7328571428571427,54800.0,0.0,1.0,0.38418454198084,0.38594887971669,0.38418454198084,0.38418454198084,3068800.0,1.0
1981-02-18,,3.892857142857143,3.9285714285714284,3.892857142857143,3.892857142857143,85900.0,0.0,1.0,0.40065169418209,0.40432739779844,0.40065169418209,0.40065169418209,4810400.0,1.0
1981-02-19,,3.6785714285714284,3.6785714285714284,3.6614285714285715,3.6614285714285715,99600.0,0.0,1.0,0.37859747248399,0.37859747248399,0.37683313474814,0.37683313474814,5577600.0,-1.0
1981-02-20,,3.4828571428571427,3.4828571428571427,3.4642857142857144,3.4642857142857144,108800.0,0.0,1.0,0.35845461666639,0.35845461666639,0.35654325078589,0.35654325078589,6092800.0,-1.0
1981-02-23,,3.5171428571428573,3.5357142857142856,3.5171428571428573,3.5171428571428573,63000.0,0.0,1.0,0.36198329213809,0.36389465801859,0.36198329213809,0.36198329213809,3528000.0,1.0
1981-02-24,,3.4285714285714284,3.4285714285714284,3.392857142857143,3.392857142857143,75800.0,0.0,1.0,0.35286754716954,0.35286754716954,0.34919184355319,0.34919184355319,4244800.0,-1.0
1981-02-25,,3.607142857142857,3.6242857142857146,3.607142857142857,3.607142857142857,87000.0,0.0,1.0,0.37124606525129,0.37301040298714,0.37124606525129,0.37124606525129,4872000.0,1.0
1981-02-26,,3.6614285714285715,3.6785714285714284,3.6614285714285715,3.6614285714285715,48400.0,0.0,1.0,0.37683313474814,0.37859747248399,0.37683313474814,0.37683313474814,2710400.0,1.0
1981-02-27,,3.7857142857142856,3.8214285714285716,3.7857142857142856,3.7857142857142856,65900.0,0.0,1.0,0.38962458333304,0.39330028694939,0.38962458333304,0.38962458333304,3690400.0,1.0
1981-03-02,,3.8042857142857143,3.8214285714285716,3.8042857142857143,3.8042857142857143,52500.0,0.0,1.0,0.39153594921354,0.39330028694939,0.39153594921354,0.39153594921354,2940000.0,1.0
1981-03-03,,3.7671428571428573,3.7671428571428573,3.75,3.75,72200.0,0.0,1.0,0.38771321745254,0.38771321745254,0.38594887971669,0.38594887971669,4043200.0,-1.0
1981-03-04,,3.7328571428571427,3.7328571428571427,3.7142857142857144,3.7142857142857144,61200.0,0.0,1.0,0.38418454198084,0.38418454198084,0.38227317610034,0.38227317610034,3427200.0,-1.0
1981-03-05,,3.7142857142857144,3.7142857142857144,3.6957142857142857,3.6957142857142857,24000.0,0.0,1.0,0.38227317610034,0.38227317610034,0.38036181021984,0.38036181021984,1344000.0,-1.0
1981-03-06,,3.6957142857142857,3.6957142857142857,3.6614285714285715,3.6614285714285715,51800.0,0.0,1.0,0.38036181021984,0.38036181021984,0.37683313474814,0.37683313474814,2900800.0,-1.0
1981-03-09,,3.392857142857143,3.392857142857143,3.3757142857142854,3.3757142857142854,68400.0,0.0,1.0,0.34919184355319,0.34919184355319,0.34742750581735,0.34742750581735,3830400.0,-1.0
1981-03-10,,3.2328571428571427,3.2328571428571427,3.2142857142857144,3.2142857142857144,126700.0,0.0,1.0,0.33272469135195,0.33272469135195,0.33081332547145,0.33081332547145,7095200.0,-1.0
1981-03-11,,3.1242857142857146,3.1242857142857146,3.0885714285714285,3.0885714285714285,133300.0,0.0,1.0,0.32155055235825,0.32155055235825,0.3178748487419,0.3178748487419,7464800.0,-1.0
1981-03-12,,3.2142857142857144,3.2328571428571427,3.2142857142857144,3.2142857142857144,264500.0,0.0,1.0,0.33081332547145,0.33272469135195,0.33081332547145,0.33081332547145,14812000.0,1.0
1981-03-13,,3.1957142857142857,3.1957142857142857,3.1785714285714284,3.1785714285714284,1032600.0,0.0,1.0,0.32890195959095,0.32890195959095,0.3271376218551,0.3271376218551,57825600.0,-1.0
1981-03-16,,3.3042857142857143,3.3385714285714285,3.3042857142857143,3.3042857142857143,166200.0,0.0,1.0,0.34007609858465,0.34360477405634,0.34007609858465,0.34007609858465,9307200.0,1.0
1981-03-17,,3.4642857142857144,3.5,3.4642857142857144,3.4642857142857144,195300.0,0.0,1.0,0.35654325078589,0.36021895440224,0.35654325078589,0.35654325078589,10936800.0,1.0
1981-03-18,,3.6785714285714284,3.7142857142857144,3.6785714285714284,3.6785714285714284,164900.0,0.0,1.0,0.37859747248399,0.38227317610034,0.37859747248399,0.37859747248399,9234400.0,1.0
1981-03-19,,3.6614285714285715,3.6614285714285715,3.642857142857143,3.642857142857143,168800.0,0.0,1.0,0.37683313474814,0.37683313474814,0.37492176886764,0.37492176886764,9452800.0,-1.0
1981-03-20,,3.6785714285714284,3.7142857142857144,3.6785714285714284,3.6785714285714284,65200.0,0.0,1.0,0.37859747248399,0.38227317610034,0.37859747248399,0.37859747248399,3651200.0,1.0
1981-03-23,,3.8214285714285716,3.857142857142857,3.8214285714285716,3.8214285714285716,98300.0,0.0,1.0,0.39330028694939,0.39697599056574,0.39330028694939,0.39330028694939,5504800.0,1.0
1981-03-24,,3.8214285714285716,3.8214285714285716,3.8042857142857143,3.8042857142857143,125700.0,0.0,1.0,0.39330028694939,0.39330028694939,0.39153594921354,0.39153594921354,7039200.0,-1.0
1981-03-25,,3.7671428571428573,3.7671428571428573,3.7328571428571427,3.7328571428571427,31500.0,0.0,1.0,0.38771321745254,0.38771321745254,0.38418454198084,0.38418454198084,1764000.0,-1.0
1981-03-26,,3.6785714285714284,3.6785714285714284,3.6614285714285715,3.6614285714285715,54800.0,0.0,1.0,0.37859747248399,0.37859747248399,0.37683313474814,0.37683313474814,3068800.0,-1.0
1981-03-27,,3.5542857142857143,3.5542857142857143,3.5357142857142856,3.5357142857142856,54700.0,0.0,1.0,0.36580602389909,0.36580602389909,0.36389465801859,0.36389465801859,3063200.0,-1.0
1981-03-30,,3.5357142857142856,3.5714285714285716,3.5357142857142856,3.5357142857142856,44200.0,0.0,1.0,0.36389465801859,0.36757036163494,0.36389465801859,0.36389465801859,2475200.0,-1.0
1981-03-31,,3.5357142857142856,3.5357142857142856,3.5,3.5,71400.0,0.0,1.0,0.36389465801859,0.36389465801859,0.36021895440224,0.36021895440224,3998400.0,-1.0
1981-04-01,,3.4828571428571427,3.4828571428571427,3.4642857142857144,3.4642857142857144,152100.0,0.0,1.0,0.35845461666639,0.35845461666639,0.35654325078589,0.35654325078589,8517600.0,-1.0
1981-04-02,,3.7671428571428573,3.7857142857142856,3.7671428571428573,3.7671428571428573,140200.0,0.0,1.0,0.38771321745254,0.38962458333304,0.38771321745254,0.38771321745254,7851200.0,1.0
1981-04-03,,3.7857142857142856,3.8042857142857143,3.7857142857142856,3.7857142857142856,73600.0,0.0,1.0,0.38962458333304,0.39153594921354,0.38962458333304,0.38962458333304,4121600.0,1.0
1981-04-06,,3.7328571428571427,3.7328571428571427,3.7142857142857144,3.7142857142857144,101800.0,0.0,1.0,0.38418454198084,0.38418454198084,0.38227317610034,0.38227317610034,5700800.0,-1.0
1981-04-07,,3.6957142857142857,3.6957142857142857,3.6785714285714284,3.6785714285714284,47700.0,0.0,1.0,0.38036181021984,0.38036181021984,0.37859747248399,0.37859747248399,2671200.0,-1.0
1981-04-08,,3.857142857142857,3.892857142857143,3.857142857142857,3.857142857142857,98000.0,0.0,1.0,0.39697599056574,0.40065169418209,0.39697599056574,0.39697599056574,5488000.0,1.0
1981-04-09,,3.9285714285714284,3.9457142857142857,3.9285714285714284,3.9285714285714284,55800.0,0.0,1.0,0.40432739779844,0.40609173553428,0.40432739779844,0.40432739779844,3124800.0,1.0
1981-04-10,,3.9828571428571427,4.0,3.9828571428571427,3.9828571428571427,149400.0,0.0,1.0,0.40991446729529,0.41167880503113,0.40991446729529,0.40991446729529,8366400.0,1.0
1981-04-13,,3.9828571428571427,4.0,3.9828571428571427,3.9828571428571427,71700.0,0.0,1.0,0.40991446729529,0.41167880503113,0.40991446729529,0.40991446729529,4015200.0,-1.0
1981-04-14,,3.9828571428571427,4.0,3.9828571428571427,3.9828571428571427,29700.0,0.0,1.0,0.40991446729529,0.41167880503113,0.40991446729529,0.40991446729529,1663200.0,-1.0
1981-04-15,,3.8042857142857143,3.8042857142857143,3.7857142857142856,3.7857142857142856,152000.0,0.0,1.0,0.39153594921354,0.39153594921354,0.38962458333304,0.38962458333304,8512000.0,-1.0
1981-04-16,,3.5885714285714285,3.5885714285714285,3.5714285714285716,3.5714285714285716,106600.0,0.0,1.0,0.36933469937079,0.36933469937079,0.36757036163494,0.36757036163494,5969600.0,-1.0
1981-04-20,,3.6785714285714284,3.6957142857142857,3.6785714285714284,3.6785714285714284,157800.0,0.0,1.0,0.37859747248399,0.38036181021984,0.37859747248399,0.37859747248399,8836800.0,1.0
1981-04-21,,3.9285714285714284,3.9457142857142857,3.9285714285714284,3.9285714285714284,127400.0,0.0,1.0,0.40432739779844,0.40609173553428,0.40432739779844,0.40432739779844,7134400.0,1.0
1981-04-22,,4.071428571428571,4.088571428571429,4.071428571428571,4.071428571428571,84800.0,0.0,1.0,0.41903021226383,0.42079454999968,0.41903021226383,0.41903021226383,4748800.0,1.0
1981-04-23,,4.178571428571429,4.195714285714286,4.178571428571429,4.178571428571429,259000.0,0.0,1.0,0.43005732311288,0.43182166084873,0.43005732311288,0.43005732311288,14504000.0,1.0
1981-04-24,,4.178571428571429,4.178571428571429,4.142857142857143,4.142857142857143,156500.0,0.0,1.0,0.43005732311288,0.43005732311288,0.42638161949653,0.42638161949653,8764000.0,-1.0
1981-04-27,,4.1242857142857146,4.1242857142857146,4.107142857142857,4.107142857142857,172000.0,0.0,1.0,0.42447025361603,0.42447025361603,0.42270591588018,0.42270591588018,9632000.0,-1.0
1981-04-28,,4.054285714285714,4.054285714285714,4.035714285714286,4.035714285714286,143700.0,0.0,1.0,0.41726587452798,0.41726587452798,0.41535450864748,0.41535450864748,8047200.0,-1.0
1981-04-29,,4.0,4.0,3.9828571428571427,3.9828571428571427,60900.0,0.0,1.0,0.41167880503113,0.41167880503113,0.40991446729529,0.40991446729529,3410400.0,-1.0
1981-04-30,,4.054285714285714,4.088571428571429,4.054285714285714,4.054285714285714,56300.0,0.0,1.0,0.41726587452798,0.42079454999968,0.41726587452798,0.41726587452798,3152800.0,1.0
1981-05-01,,4.054285714285714,4.088571428571429,4.054285714285714,4.054285714285714,73900.0,0.0,1.0,0.41726587452798,0.42079454999968,0.41726587452798,0.41726587452798,4138400.0,-1.0
1981-05-04,,4.054285714285714,4.054285714285714,4.035714285714286,4.035714285714286,64500.0,0.0,1.0,0.41726587452798,0.41726587452798,0.41535450864748,0.41535450864748,3612000.0,-1.0
1981-05-05,,4.035714285714286,4.035714285714286,4.017142857142857,4.017142857142857,78300.0,0.0,1.0,0.41535450864748,0.41535450864748,0.41344314276698,0.41344314276698,4384800.0,-1.0
1981-05-06,,3.9285714285714284,3.9285714285714284,3.9114285714285715,3.9114285714285715,84600.0,0.0,1.0,0.40432739779844,0.40432739779844,0.40256306006259,0.40256306006259,4737600.0,-1.0
1981-05-07,,3.9642857142857144,3.9828571428571427,3.9642857142857144,3.9642857142857144,41800.0,0.0,1.0,0.40800310141478,0.40991446729529,0.40800310141478,0.40800310141478,2340800.0,1.0
1981-05-08,,4.0,4.017142857142857,4.0,4.0,35300.0,0.0,1.0,0.41167880503113,0.41344314276698,0.41167880503113,0.41167880503113,1976800.0,1.0
1981-05-11,,3.9285714285714284,3.9285714285714284,3.9114285714285715,3.9114285714285715,53300.0,0.0,1.0,0.40432739779844,0.40432739779844,0.40256306006259,0.40256306006259,2984800.0,-1.0
1981-05-12,,3.9114285714285715,3.9642857142857144,3.9114285714285715,3.9114285714285715,19000.0,0.0,1.0,0.40256306006259,0.40800310141478,0.40256306006259,0.40256306006259,1064000.0,-1.0
1981-05-13,,3.9114285714285715,3.9457142857142857,3.892857142857143,3.892857142857143,21900.0,0.0,1.0,0.40256306006259,0.40609173553428,0.40065169418209,0.40065169418209,1226400.0,-1.0
1981-05-14,,3.8757142857142854,3.8757142857142854,3.8385714285714285,3.8385714285714285,22000.0,0.0,1.0,0.39888735644624,0.39888735644624,0.39506462468523,0.39506462468523,1232000.0,-1.0
1981-05-15,,3.9285714285714284,3.9828571428571427,3.9285714285714284,3.9285714285714284,21900.0,0.0,1.0,0.40432739779844,0.40991446729529,0.40432739779844,0.40432739779844,1226400.0,1.0
1981-05-18,,4.0,4.035714285714286,4.0,4.0,18600.0,0.0,1.0,0.41167880503113,0.41535450864748,0.41167880503113,0.41167880503113,1041600.0,1.0
1981-05-19,,3.9457142857142857,3.9457142857142857,3.9285714285714284,3.9285714285714284,113500.0,0.0,1.0,0.40609173553428,0.40609173553428,0.40432739779844,0.40432739779844,6356000.0,-1.0
1981-05-20,,4.054285714285714,4.088571428571429,4.054285714285714,4.054285714285714,59300.0,0.0,1.0,0.41726587452798,0.42079454999968,0.41726587452798,0.41726587452798,3320800.0,1.0
1981-05-21,,4.285714285714286,4.304285714285714,4.285714285714286,4.285714285714286,143800.0,0.0,1.0,0.44108443396193,0.44299579984243,0.44108443396193,0.44108443396193,8052800.0,1.0
1981-05-22,,4.482857142857143,4.517142857142857,4.482857142857143,4.482857142857143,140300.0,0.0,1.0,0.46137431792418,0.46490299339587,0.46137431792418,0.46137431792418,7856800.0,1.0
1981-05-26,,4.482857142857143,4.482857142857143,4.464285714285714,4.464285714285714,381000.0,0.0,1.0,0.46137431792418,0.46137431792418,0.45946295204368,0.45946295204368,21336000.0,-1.0
1981-05-27,,4.714285714285714,4.732857142857143,4.714285714285714,4.714285714285714,667400.0,0.0,1.0,0.48519287735812,0.48710424323862,0.48519287735812,0.48519287735812,37374400.0,1.0
1981-05-28,,4.714285714285714,4.732857142857143,4.714285714285714,4.714285714285714,330300.0,0.0,1.0,0.48519287735812,0.48710424323862,0.48519287735812,0.48519287735812,18496800.0,-1.0
1981-05-29,,4.732857142857143,4.75,4.732857142857143,4.732857142857143,265100.0,0.0,1.0,0.48710424323862,0.48886858097447,0.48710424323862,0.48710424323862,14845600.0,1.0
1981-06-01,,4.732857142857143,4.75,4.732857142857143,4.732857142857143,228800.0,0.0,1.0,0.48710424323862,0.48886858097447,0.48710424323862,0.48710424323862,12812800.0,-1.0
1981-06-02,,4.517142857142857,4.517142857142857,4.5,4.5,180500.0,0.0,1.0,0.46490299339587,0.46490299339587,0.46313865566003,0.46313865566003,10108000.0,-1.0
1981-06-03,,4.5,4.535714285714286,4.5,4.5,176100.0,0.0,1.0,0.46313865566003,0.46681435927638,0.46313865566003,0.46313865566003,9861600.0,-1.0
1981-06-04,,4.588571428571428,4.607142857142857,4.588571428571428,4.588571428571428,250300.0,0.0,1.0,0.47225440062857,0.47416576650907,0.47225440062857,0.47225440062857,14016800.0,1.0
1981-06-05,,4.535714285714286,4.535714285714286,4.517142857142857,4.517142857142857,257500.0,0.0,1.0,0.46681435927638,0.46681435927638,0.46490299339587,0.46490299339587,14420000.0,-1.0
1981-06-08,,4.3757142857142854,4.3757142857142854,4.357142857142857,4.357142857142857,417400.0,0.0,1.0,0.45034720707513,0.45034720707513,0.44843584119463,0.44843584119463,23374400.0,-1.0
1981-06-09,,4.445714285714286,4.464285714285714,4.445714285714286,4.445714285714286,533900.0,0.0,1.0,0.45755158616317,0.45946295204368,0.45755158616317,0.45755158616317,29898400.0,1.0
1981-06-10,,4.5,4.554285714285714,4.5,4.5,112600.0,0.0,1.0,0.46313865566003,0.46872572515688,0.46313865566003,0.46313865566003,6305600.0,1.0
1981-06-11,,4.695714285714286,4.714285714285714,4.695714285714286,4.695714285714286,174000.0,0.0,1.0,0.48328151147762,0.48519287735812,0.48328151147762,0.48328151147762,9744000.0,1.0
1981-06-12,,4.661428571428572,4.661428571428572,4.642857142857143,4.642857142857143,115200.0,0.0,1.0,0.47975283600592,0.47975283600592,0.47784147012542,0.47784147012542,6451200.0,-1.0
1981-06-15,,4.642857142857143,4.642857142857143,4.624285714285714,4.624285714285714,641800.0,0.0,1.0,0.47784147012542,0.47784147012542,0.47593010424492,0.47593010424492,35940800.0,-1.0
1981-06-16,,4.554285714285714,4.554285714285714,4.535714285714286,4.535714285714286,166300.0,0.0,1.0,0.46872572515688,0.46872572515688,0.46681435927638,0.46681435927638,9312800.0,-1.0
1981-06-17,,4.482857142857143,4.482857142857143,4.464285714285714,4.464285714285714,123100.0,0.0,1.0,0.46137431792418,0.46137431792418,0.45946295204368,0.45946295204368,6893600.0,-1.0
1981-06-18,,4.464285714285714,4.482857142857143,4.445714285714286,4.445714285714286,102900.0,0.0,1.0,0.45946295204368,0.46137431792418,0.45755158616317,0.45755158616317,5762400.0,-1.0
1981-06-19,,4.338571428571429,4.338571428571429,4.321428571428571,4.321428571428571,122800.0,0.0,1.0,0.44652447531413,0.44652447531413,0.44476013757828,0.44476013757828,6876800.0,-1.0
1981-06-22,,4.178571428571429,4.178571428571429,4.161428571428571,4.161428571428571,48400.0,0.0,1.0,0.43005732311288,0.43005732311288,0.42829298537703,0.42829298537703,2710400.0,-1.0
1981-06-23,,4.232857142857143,4.267142857142857,4.232857142857143,4.232857142857143,67100.0,0.0,1.0,0.43564439260973,0.43917306808143,0.43564439260973,0.43564439260973,3757600.0,1.0
1981-06-24,,4.161428571428571,4.161428571428571,4.1242857142857146,4.1242857142857146,102800.0,0.0,1.0,0.42829298537703,0.42829298537703,0.42447025361603,0.42447025361603,5756800.0,-1.0
1981-06-25,,4.214285714285714,4.232857142857143,4.214285714285714,4.214285714285714,108300.0,0.0,1.0,0.43373302672923,0.43564439260973,0.43373302672923,0.43373302672923,6064800.0,1.0
1981-06-26,,4.195714285714286,4.195714285714286,4.161428571428571,4.161428571428571,106200.0,0.0,1.0,0.43182166084873,0.43182166084873,0.42829298537703,0.42829298537703,5947200.0,-1.0
1981-06-29,,4.054285714285714,4.054285714285714,4.017142857142857,4.017142857142857,47300.0,0.0,1.0,0.41726587452798,0.41726587452798,0.41344314276698,0.41344314276698,2648800.0,-1.0
1981-06-30,,3.7328571428571427,3.7328571428571427,3.7142857142857144,3.7142857142857144,160300.0,0.0,1.0,0.38418454198084,0.38418454198084,0.38227317610034,0.38227317610034,8976800.0,-1.0
1981-07-01,,3.6957142857142857,3.6957142857142857,3.6785714285714284,3.6785714285714284,761000.0,0.0,1.0,0.38036181021984,0.38036181021984,0.37859747248399,0.37859747248399,42616000.0,-1.0
1981-07-02,,3.6785714285714284,3.6957142857142857,3.6785714285714284,3.6785714285714284,135200.0,0.0,1.0,0.37859747248399,0.38036181021984,0.37859747248399,0.37859747248399,7571200.0,-1.0
1981-07-06,,3.5885714285714285,3.5885714285714285,3.5542857142857143,3.5542857142857143,73800.0,0.0,1.0,0.36933469937079,0.36933469937079,0.36580602389909,0.36580602389909,4132800.0,-1.0
1981-07-07,,3.5885714285714285,3.6242857142857146,3.5885714285714285,3.5885714285714285,70700.0,0.0,1.0,0.36933469937079,0.37301040298714,0.36933469937079,0.36933469937079,3959200.0,1.0
1981-07-08,,3.7328571428571427,3.75,3.7328571428571427,3.7328571428571427,74200.0,0.0,1.0,0.38418454198084,0.38594887971669,0.38418454198084,0.38418454198084,4155200.0,1.0
